Transaction_ID,Cardholder_Name,Age,Gender,Transaction_Amount,Merchant_Name,Merchant_Category,City,Transaction_Time,International_Transaction,Card_Present,Failed_Attempts,Fraud
TXN1831,Ryan Andrews,60,Female,2273.36,Jensen-Carter,Healthcare,Pune,2025-07-15 06:21:16,1,0,5,1
TXN1832,Jonathan Freeman,55,Female,2684.32,"Duke, Blair and Stuart",Healthcare,Gurgaon,2025-11-04 15:28:16,0,0,1,0
TXN1833,Shane Kerr,54,Female,4170.62,"Lopez, Williams and Taylor",Food,Mumbai,2025-06-19 23:47:16,1,1,1,1
TXN1834,Jesus Russell,28,Female,2968.27,Martinez-Hoffman,Travel,Chennai,2025-07-12 06:21:16,1,1,4,1
TXN1835,Sarah Arnold,57,Female,1161.67,Bond LLC,Fuel,Bangalore,2025-10-10 07:49:16,1,1,5,1
TXN1836,Bryan Brown,60,Male,1064.05,Thompson-Adkins,Travel,Chennai,2026-03-23 12:45:16,0,1,2,0
TXN1837,Richard Young,40,Male,1439.73,Brown-Wilkinson,Online Shopping,Mumbai,2026-02-24 00:50:16,1,0,3,0
TXN1838,Ashley Gardner,54,Male,4487.86,Anderson-Klein,Grocery,Pune,2025-09-10 04:44:16,0,1,4,1
TXN1839,Matthew Adams,47,Male,648.41,Casey PLC,Grocery,Pune,2025-09-18 06:46:16,1,1,3,0
TXN1840,John Martinez,66,Male,3349.85,Mendez Group,Healthcare,Gurgaon,2025-07-13 08:55:16,0,1,2,0
TXN1841,Robert Miller,51,Male,364.46,"Williams, Ramos and Sherman",Fuel,Pune,2025-05-09 01:42:16,0,1,3,0
TXN1842,Kyle Woodward,67,Female,1350.13,Hill Ltd,Online Shopping,Delhi,2026-03-16 13:04:16,0,0,3,0
TXN1843,Kelly Morrison,20,Male,4926.67,"Lowe, Hill and Mccoy",Fuel,Mumbai,2025-07-15 20:01:16,0,0,3,0
TXN1844,Joshua Olson,40,Female,3993.48,Vaughn LLC,Healthcare,Delhi,2026-01-17 20:12:16,0,1,5,1
TXN1845,Heather Williams,27,Male,1289.75,Williams-Edwards,Electronics,Bangalore,2026-03-20 00:28:16,1,0,3,0
TXN1846,Ronald Stevenson,54,Male,858.88,Henderson Inc,Food,Pune,2026-05-03 10:03:16,1,1,5,1
TXN1847,Michael Rogers,19,Female,4148.28,Elliott-Smith,Fuel,Delhi,2026-04-26 14:09:16,0,1,5,1
TXN1848,Tiffany White,22,Male,2397.7,Harris-Flores,Online Shopping,Chennai,2025-08-14 19:55:16,1,1,2,0
TXN1849,Ronald Maynard,61,Male,1375.47,"Lopez, Scott and Moran",Entertainment,Chennai,2025-05-29 11:40:16,1,1,1,0
TXN1850,Emily Briggs,59,Male,1416.78,Johnson and Sons,Online Shopping,Bangalore,2025-09-23 19:19:16,1,0,4,1
TXN1851,Vanessa Suarez,42,Female,2875.69,Ponce Inc,Healthcare,Bangalore,2026-01-21 13:26:16,1,1,4,1
TXN1852,Justin Mcgrath,34,Male,3828.15,"Garcia, Rangel and Nicholson",Online Shopping,Mumbai,2026-03-28 08:15:16,1,0,2,1
TXN1853,Crystal Calderon,38,Male,2452.07,Vargas-Lucero,Electronics,Pune,2025-10-11 19:29:16,1,0,3,0
TXN1854,Johnny Gonzalez,55,Male,4192.77,"Hester, Carter and Grant",Travel,Mumbai,2025-06-15 00:53:16,1,0,1,1
TXN1855,Kristen Hansen,33,Male,1647.88,Maynard-Bradshaw,Entertainment,Bangalore,2025-10-23 20:28:16,0,1,4,1
TXN1856,Emily Martin,34,Female,4091.1,"White, Olson and Potter",Fuel,Mumbai,2026-02-19 14:10:16,0,1,5,1
TXN1857,Elizabeth Moore,21,Male,4851.47,Ponce-Vasquez,Food,Delhi,2026-02-24 15:09:16,0,0,2,0
TXN1858,Brittney Young,55,Male,666.95,Cross-Parker,Online Shopping,Delhi,2026-01-07 07:11:16,0,0,2,0
TXN1859,Holly Thomas,45,Male,2458.92,"Reed, Michael and Lopez",Fashion,Mumbai,2025-09-04 02:25:16,1,0,5,1
TXN1860,Jorge Doyle,49,Female,4636.35,Tucker PLC,Electronics,Mumbai,2025-10-19 05:33:16,1,1,5,1
TXN1861,Samuel Christian,23,Female,1879.0,Lane Group,Travel,Mumbai,2026-01-28 18:38:16,1,0,2,0
TXN1862,Eric Barron,29,Male,2788.36,Brown-Leon,Online Shopping,Bangalore,2025-07-24 22:49:16,0,1,0,0
TXN1863,Lindsay Patterson,58,Female,1270.7,Brown Inc,Electronics,Mumbai,2025-10-06 08:02:16,1,1,5,1
TXN1864,Gina Griffin,21,Male,13.26,Edwards-Larson,Electronics,Delhi,2025-12-31 17:51:16,0,1,0,0
TXN1865,Christopher Savage,37,Male,1888.89,Watkins-Palmer,Electronics,Mumbai,2025-06-04 06:05:16,1,0,0,0
TXN1866,Amy Carr,18,Male,1762.58,"Baird, Barnes and Wade",Electronics,Gurgaon,2025-08-07 03:43:16,0,0,1,0
TXN1867,Christopher Thomas,44,Female,209.9,"Ho, Martin and Reid",Online Shopping,Gurgaon,2025-11-14 20:33:16,1,0,2,0
TXN1868,Dalton Hunter,43,Female,3931.21,"Ashley, Willis and George",Food,Gurgaon,2025-08-11 21:04:16,1,1,0,1
TXN1869,Michael Bautista,45,Male,3805.27,Sanchez and Sons,Entertainment,Mumbai,2025-08-08 05:39:16,1,1,5,1
TXN1870,James Leon,35,Male,2569.48,"Stokes, Edwards and Andrade",Electronics,Bangalore,2025-07-25 21:28:16,1,1,1,0
TXN1871,Zachary Williams,46,Male,3543.53,"Johnson, Rodriguez and Lawrence",Grocery,Chennai,2025-06-03 14:58:16,0,0,4,1
TXN1872,Tammy Charles,47,Male,1030.2,Garcia Ltd,Entertainment,Chennai,2026-03-13 11:01:16,0,1,2,0
TXN1873,Kathy Robinson,69,Female,3353.46,"Johnson, Gill and Jones",Healthcare,Delhi,2025-11-08 17:57:16,0,1,4,1
TXN1874,Bridget Ramsey,40,Female,3135.35,"Copeland, Davis and Jones",Fashion,Pune,2025-06-28 08:32:16,1,1,5,1
TXN1875,Jennifer Jackson,64,Female,811.79,"Hall, Young and Mcconnell",Entertainment,Mumbai,2025-09-22 17:07:16,1,1,0,0
TXN1876,Michael Green,49,Male,257.58,Howell-Bailey,Healthcare,Pune,2025-09-12 13:44:16,1,1,0,0
TXN1877,Christine Bush,25,Female,1412.44,Hoffman-Flores,Healthcare,Chennai,2025-10-29 16:40:16,1,0,2,0
TXN1878,Victoria Anderson,57,Male,1007.21,Richmond-Chen,Food,Gurgaon,2025-12-19 20:58:16,0,0,0,0
TXN1879,Mary Hudson DDS,50,Male,1192.3,Perez-Beck,Online Shopping,Gurgaon,2025-09-28 07:20:16,1,0,5,1
TXN1880,Bruce Wilson,39,Male,340.16,Evans Inc,Entertainment,Chennai,2025-10-27 08:47:16,0,0,0,0
TXN1881,John Rush,66,Male,1179.78,Nelson-Shepard,Fuel,Pune,2025-12-19 03:52:16,1,0,4,1
TXN1882,Courtney Johnson,68,Male,1475.94,"Thompson, Dalton and Robinson",Fashion,Mumbai,2026-01-23 09:02:16,1,0,3,0
TXN1883,Kevin Gomez,34,Male,3270.38,Smith LLC,Entertainment,Gurgaon,2025-11-04 22:13:16,1,0,1,1
TXN1884,Molly Calderon,55,Male,4736.34,Douglas PLC,Fuel,Gurgaon,2025-09-06 00:19:16,0,0,1,0
TXN1885,Lori Bowman,66,Female,1415.26,Tyler-Mendoza,Food,Delhi,2026-03-10 14:49:16,0,0,1,0
TXN1886,Robert King,49,Male,2719.68,Clark PLC,Healthcare,Mumbai,2025-09-21 04:41:16,0,0,5,1
TXN1887,Elizabeth Ross,36,Male,1566.28,Gallagher-Woodward,Fashion,Gurgaon,2025-05-17 14:01:16,1,1,2,0
TXN1888,Sarah Parker,45,Female,1312.63,Williams Ltd,Food,Pune,2025-10-09 12:01:16,0,0,0,0
TXN1889,Grace Townsend,29,Male,936.81,Allen-Vasquez,Online Shopping,Bangalore,2025-10-11 10:37:16,1,1,5,1
TXN1890,Charlotte Bryant,61,Female,832.78,Oneill Inc,Food,Pune,2025-11-04 16:10:16,0,1,5,1
TXN1891,Tina Hall,62,Female,2239.11,Ramos Inc,Grocery,Bangalore,2025-07-22 00:43:16,0,1,5,1
TXN1892,Jeanne Harris,59,Male,4524.78,Perkins-Ward,Online Shopping,Delhi,2025-05-12 18:22:16,1,1,2,1
TXN1893,Isaac Quinn,41,Male,4088.87,"Leach, Edwards and Richmond",Online Shopping,Bangalore,2025-07-28 11:52:16,1,1,2,1
TXN1894,George Daniel,29,Female,4326.16,"Cabrera, Meyer and Conley",Fuel,Mumbai,2026-03-24 13:07:16,1,1,1,1
TXN1895,Paul Brooks,37,Female,3789.75,"Williams, Romero and Peterson",Grocery,Gurgaon,2025-12-26 04:53:16,0,1,0,0
TXN1896,Linda Grant DVM,42,Male,3651.26,Steele-Schwartz,Entertainment,Chennai,2025-12-09 07:52:16,0,0,3,0
TXN1897,Steven Collins,39,Female,874.98,"Buchanan, Santiago and Parker",Entertainment,Bangalore,2025-07-17 12:43:16,0,1,1,0
TXN1898,Sherry Whitehead,63,Male,2984.45,Hudson-Bishop,Fashion,Delhi,2025-07-09 07:17:16,1,1,0,0
TXN1899,Zachary Casey,22,Male,1782.11,Lowe PLC,Online Shopping,Mumbai,2025-05-09 11:57:16,1,1,3,0
TXN1900,Joanne Garcia,44,Female,4658.46,Gardner Group,Food,Pune,2025-09-22 06:01:16,1,0,2,1
TXN1901,Christine Wall,57,Male,2003.6,"Rodriguez, Sampson and Potter",Fuel,Chennai,2025-05-27 07:52:16,0,0,2,0
TXN1902,Brenda Powell,22,Male,502.7,Shah Inc,Fashion,Mumbai,2025-11-07 05:04:16,0,0,2,0
TXN1903,Alexander Montgomery,62,Male,2929.54,Krueger Group,Healthcare,Mumbai,2025-10-22 18:42:16,0,0,1,0
TXN1904,Rebekah Christensen,18,Male,3501.53,Dunn Ltd,Fuel,Pune,2025-07-04 17:13:16,0,0,3,0
TXN1905,Katherine Whitaker,29,Female,4366.81,Davis-Ortiz,Healthcare,Pune,2025-10-14 19:47:16,1,1,3,1
TXN1906,Sharon Case MD,47,Female,1305.76,Washington Group,Fuel,Mumbai,2025-09-26 06:45:16,1,1,1,0
TXN1907,Charles Colon,48,Male,273.3,Wilson LLC,Travel,Delhi,2026-02-21 02:46:16,1,1,5,1
TXN1908,William Villa,57,Male,4947.26,"Castillo, Morse and Thompson",Online Shopping,Bangalore,2025-06-20 17:47:16,1,0,1,1
TXN1909,Vanessa Howard,38,Female,3728.45,White-Ryan,Electronics,Chennai,2026-04-15 22:06:16,1,1,4,1
TXN1910,Carrie Stevenson,33,Male,1819.17,"Harris, Clark and Harper",Grocery,Chennai,2025-11-13 11:24:16,0,1,5,1
TXN1911,Emily Diaz,43,Male,788.62,Stewart-Harmon,Healthcare,Bangalore,2025-11-22 10:53:16,1,0,5,1
TXN1912,Michelle Le,62,Female,4206.13,"Joseph, Smith and Santiago",Food,Bangalore,2026-04-23 13:33:16,1,1,4,1
TXN1913,Scott Vargas,32,Female,4119.88,"Barker, Henry and Thompson",Travel,Gurgaon,2025-07-28 14:52:16,1,0,4,1
TXN1914,Elizabeth Page,52,Female,93.61,Thomas-Nguyen,Healthcare,Bangalore,2025-10-22 05:43:16,1,1,0,0
TXN1915,Richard Hernandez,40,Female,2662.55,"Hayes, Diaz and Hobbs",Travel,Pune,2026-04-11 13:36:16,0,0,1,0
TXN1916,Heather Molina,37,Male,1256.36,Roberts-Bates,Fashion,Mumbai,2026-03-09 10:23:16,1,1,3,0
TXN1917,Brianna Stewart,34,Male,4641.23,Hernandez Group,Travel,Chennai,2026-04-24 20:57:16,0,1,2,0
TXN1918,Jon Ellis,60,Male,229.76,Knight Group,Travel,Gurgaon,2025-06-05 01:22:16,1,0,3,0
TXN1919,Michael Kim,53,Female,3409.95,Mills-Miller,Fuel,Bangalore,2026-01-05 11:57:16,1,0,4,1
TXN1920,Jeffery Rivera,34,Female,4497.31,"Foster, Thompson and King",Electronics,Chennai,2026-03-19 03:06:16,0,0,3,0
TXN1921,Robert Hall,30,Male,2662.99,Sloan-Graham,Fashion,Gurgaon,2025-12-30 14:04:16,0,1,5,1
TXN1922,Amanda Leon,21,Female,2786.08,White-Campbell,Fashion,Bangalore,2025-10-11 12:37:16,1,1,4,1
TXN1923,Joshua Collins,43,Female,849.34,Baker LLC,Grocery,Gurgaon,2025-09-13 02:10:16,0,1,2,0
TXN1924,Sylvia Ferguson,25,Male,2517.11,Owens-Johnson,Online Shopping,Mumbai,2025-11-17 19:02:16,1,1,4,1
TXN1925,Darren Andrade II,19,Female,4432.05,Lawson-Torres,Online Shopping,Gurgaon,2025-05-08 09:02:16,1,0,1,1
TXN1926,Daniel Mccarthy MD,33,Female,2022.02,Miller and Sons,Fashion,Gurgaon,2025-09-19 09:51:16,0,0,4,1
TXN1927,Hector Nash,46,Female,1997.16,Jones-Russell,Entertainment,Chennai,2026-01-29 16:56:16,1,0,4,1
TXN1928,Jesse Morales,47,Male,2706.08,Frank LLC,Travel,Bangalore,2026-01-05 13:57:16,0,1,3,0
TXN1929,William Lamb,46,Female,4576.15,Allen Group,Fashion,Chennai,2025-07-23 18:23:16,1,1,1,1
TXN1930,Lisa Patterson,49,Female,1379.18,"Gray, Contreras and Bradley",Fuel,Bangalore,2025-10-17 08:35:16,1,1,2,0
TXN1931,Meredith Garcia,20,Male,4144.16,"Franklin, Webster and Hall",Travel,Delhi,2025-07-12 11:09:16,0,0,3,0
TXN1932,Jordan Zimmerman,21,Female,1177.15,"Riddle, Rodriguez and Stephens",Electronics,Mumbai,2025-10-05 04:35:16,0,1,2,0
TXN1933,Kaylee Freeman,39,Male,670.7,Williams-Mack,Electronics,Delhi,2025-12-08 11:46:16,1,0,2,0
TXN1934,Reginald Murphy,30,Male,4951.76,"Castillo, Nichols and Clark",Entertainment,Pune,2026-05-04 18:41:16,0,0,3,0
TXN1935,Derek Moore,40,Female,2303.66,Gutierrez-Flores,Travel,Delhi,2026-04-19 10:42:16,1,1,0,0
TXN1936,Erin Johnson,26,Male,914.1,Stevens PLC,Food,Chennai,2026-02-13 13:36:16,1,1,3,0
TXN1937,Crystal Stone,40,Male,2091.8,Berger Inc,Travel,Pune,2025-09-12 03:53:16,0,0,0,0
TXN1938,Spencer Matthews,27,Male,4490.84,Ortiz-Phillips,Healthcare,Bangalore,2025-06-27 05:00:16,1,1,0,1
TXN1939,Stephanie Carter,31,Female,806.53,"Cox, Velasquez and Hodge",Online Shopping,Gurgaon,2026-03-21 02:31:16,0,0,2,0
TXN1940,Jamie Delgado,28,Female,128.3,"Johnson, Harris and Lee",Entertainment,Pune,2025-10-05 15:34:16,1,1,0,0
TXN1941,Wendy Nunez,19,Female,4633.05,Hicks-Jacobs,Online Shopping,Mumbai,2025-07-13 09:47:16,0,1,2,1
TXN1942,Ryan Sullivan,28,Female,2105.82,"Stone, Jenkins and Torres",Healthcare,Gurgaon,2025-09-06 10:06:16,1,0,4,1
TXN1943,Patricia Douglas,43,Female,4734.31,Morgan-Mendoza,Grocery,Delhi,2025-05-08 16:54:16,0,1,1,0
TXN1944,Rhonda Thompson,29,Female,1826.92,Jackson Group,Fuel,Pune,2025-09-04 02:15:16,0,1,2,0
TXN1945,Mary Bell,44,Female,3550.1,Harmon-Brown,Fashion,Delhi,2026-02-24 20:54:16,1,1,5,1
TXN1946,Christian Pacheco,57,Male,475.05,Cobb Inc,Grocery,Pune,2025-12-17 17:24:16,1,0,4,1
TXN1947,Michael Hicks,34,Female,1138.13,Morgan-Mosley,Online Shopping,Gurgaon,2026-04-29 23:15:16,1,0,3,0
TXN1948,Timothy Myers,45,Male,262.29,"Boyer, Barrett and Hinton",Entertainment,Gurgaon,2025-11-13 16:04:16,0,1,5,1
TXN1949,Lisa Harris,40,Male,1063.52,"Fitzgerald, Morrow and Henry",Entertainment,Chennai,2026-02-25 14:49:16,0,1,3,0
TXN1950,Donna Matthews,54,Female,3640.37,"Richardson, Payne and Shaffer",Online Shopping,Bangalore,2025-09-21 12:55:16,1,0,3,1
TXN1951,Donald Arias,36,Male,1089.09,"Burns, Lewis and Bowers",Travel,Mumbai,2026-04-16 23:14:16,1,0,3,0
TXN1952,Karen Jenkins,46,Female,754.75,"Pierce, Smith and Holloway",Fuel,Bangalore,2025-06-16 00:39:16,1,0,5,1
TXN1953,Tara Graves,49,Female,3401.69,Ramos-Kelly,Grocery,Mumbai,2025-05-16 15:22:16,0,0,1,0
TXN1954,Michael Baker,30,Male,1240.13,Luna Ltd,Electronics,Bangalore,2025-09-29 00:19:16,1,0,3,0
TXN1955,Katrina Franco,69,Female,1566.44,Orozco and Sons,Grocery,Mumbai,2025-06-12 20:50:16,0,0,2,0
TXN1956,Tracey Winters,55,Male,1210.25,"Ford, Meyer and Crawford",Fuel,Mumbai,2025-09-10 12:44:16,1,1,3,0
TXN1957,Thomas Wilson,26,Female,2732.45,Salazar Group,Fuel,Bangalore,2026-03-18 10:36:16,1,0,3,0
TXN1958,Lori Cooper,40,Female,3692.38,Wilson-Smith,Electronics,Mumbai,2025-11-23 05:43:16,0,1,3,0
TXN1959,Annette Kelly,46,Female,4948.88,Moore-Thomas,Electronics,Pune,2026-02-19 18:32:16,1,0,1,1
TXN1960,James Dodson,48,Male,4942.22,"Stephenson, Howard and Harris",Fashion,Gurgaon,2025-12-11 18:11:16,0,0,2,0
TXN1961,Gregory Owen,38,Male,4331.85,Thornton Group,Entertainment,Gurgaon,2025-06-02 07:09:16,0,0,1,0
TXN1962,Martin Franklin,69,Male,2237.75,Flores LLC,Fuel,Chennai,2025-10-25 04:24:16,0,0,5,1
TXN1963,Christopher Preston,56,Female,4672.82,Church-Morgan,Entertainment,Chennai,2026-01-20 04:40:16,1,1,2,1
TXN1964,Bruce Bowen,38,Male,3899.79,Moore-Calhoun,Grocery,Chennai,2025-07-05 16:10:16,0,1,0,0
TXN1965,Brittney Dudley,50,Female,2466.24,"Lopez, Thornton and Cunningham",Fashion,Mumbai,2025-06-20 13:13:16,1,0,4,1
TXN1966,Charles Jimenez,59,Male,3959.4,"Barker, Bowman and Smith",Electronics,Mumbai,2026-01-21 04:37:16,1,1,3,1
TXN1967,Keith Young,36,Male,638.52,Escobar-Suarez,Travel,Bangalore,2025-07-15 09:58:16,0,1,2,0
TXN1968,Shane West,62,Male,684.05,Curry Ltd,Grocery,Delhi,2025-10-24 18:14:16,1,0,0,0
TXN1969,Michael Bentley II,19,Female,3831.49,"Christensen, Bailey and Bryant",Electronics,Mumbai,2025-06-25 06:11:16,0,1,3,0
TXN1970,Jonathan Flynn,55,Male,725.54,Gutierrez LLC,Healthcare,Chennai,2026-01-31 17:41:16,0,0,1,0
TXN1971,Cheryl Wells,57,Female,1625.86,Taylor-Best,Travel,Chennai,2025-05-11 05:59:16,0,0,4,1
TXN1972,Mary Horn,33,Female,1069.55,Christian PLC,Food,Bangalore,2025-11-03 07:51:16,1,1,2,0
TXN1973,Wayne Daniels,44,Male,3673.41,Woods PLC,Grocery,Chennai,2025-11-27 02:29:16,1,1,0,1
TXN1974,Marvin Swanson,29,Male,148.94,Williams-Harper,Fashion,Delhi,2026-04-28 01:53:16,1,1,3,0
TXN1975,Jacob Johnson,56,Female,3160.56,Grant PLC,Online Shopping,Chennai,2025-06-20 08:41:16,1,0,3,1
TXN1976,Daniel Murray,41,Male,2468.07,Barrett-Cox,Online Shopping,Bangalore,2025-11-29 14:39:16,1,1,4,1
TXN1977,Brianna Martin,32,Female,4453.02,Curry Group,Online Shopping,Mumbai,2025-12-02 08:02:16,0,0,4,1
TXN1978,Lynn Lane,27,Female,2738.01,Roberts-Sherman,Fashion,Bangalore,2025-05-15 10:17:16,1,1,5,1
TXN1979,Jenna Martinez,51,Male,4587.17,"Barrett, Brown and Smith",Online Shopping,Gurgaon,2025-06-09 05:45:16,0,0,5,1
TXN1980,Jennifer Durham,53,Female,4957.35,Phillips-Hammond,Food,Bangalore,2026-04-15 14:25:16,0,1,4,1
TXN1981,Michelle Jackson,53,Male,3031.35,"Smith, Brooks and Smith",Online Shopping,Chennai,2026-02-01 02:56:16,1,0,3,1
TXN1982,William Meyer,37,Female,4730.16,"Contreras, Reynolds and Rodriguez",Healthcare,Gurgaon,2025-10-24 05:09:16,1,0,4,1
TXN1983,Donna Austin,33,Male,1097.28,Thompson Inc,Online Shopping,Chennai,2025-12-09 19:50:16,0,0,5,1
TXN1984,Michael Davis,56,Male,91.05,Keith-Woodward,Travel,Delhi,2025-10-21 16:25:16,0,0,0,0
TXN1985,James Delgado,62,Female,4187.94,"Molina, Larsen and Bradley",Food,Delhi,2025-06-24 20:55:16,0,1,3,0
TXN1986,Katrina York,34,Female,4159.28,"Flores, Rose and Williams",Online Shopping,Pune,2026-03-25 02:36:16,1,0,4,1
TXN1987,Renee Boyd,44,Female,2016.12,Lamb PLC,Food,Pune,2026-01-23 14:26:16,0,0,2,0
TXN1988,Eric Bradshaw,50,Male,78.03,"Daniels, Williams and Levy",Fuel,Delhi,2025-05-17 11:13:16,1,0,2,0
TXN1989,Michael Gonzales,63,Female,74.36,Miller-Rice,Online Shopping,Chennai,2025-07-23 20:28:16,1,1,2,0
TXN1990,James Price,37,Male,2833.07,"Miller, Davis and Thomas",Fashion,Pune,2025-10-18 22:16:16,0,0,5,1
TXN1991,Daniel Hall,19,Female,3039.61,Nelson and Sons,Electronics,Mumbai,2025-09-30 19:46:16,0,0,0,0
TXN1992,Elizabeth Watkins,37,Male,698.7,Dunlap Ltd,Online Shopping,Gurgaon,2026-01-31 17:02:16,0,0,5,1
TXN1993,Adam Fields,41,Male,2029.58,Frederick-Gonzalez,Travel,Pune,2026-03-14 12:06:16,1,0,3,0
TXN1994,John Taylor,63,Female,2324.43,Richards-Smith,Fuel,Chennai,2026-03-10 06:54:16,1,0,0,0
TXN1995,Michael Boone,34,Male,2450.29,Johnson-Morris,Travel,Pune,2025-06-01 22:33:16,1,1,4,1
TXN1996,Elizabeth Williams,65,Male,674.72,"Tanner, Welch and Gordon",Online Shopping,Pune,2025-12-28 01:36:16,1,1,2,0
TXN1997,Joan Guzman,61,Female,3470.18,"Fox, Wright and Blevins",Online Shopping,Bangalore,2026-01-18 08:32:16,1,1,3,1
TXN1998,Andrew Smith,68,Female,2504.8,"Cervantes, Mosley and Torres",Healthcare,Pune,2026-01-25 14:58:16,0,0,4,1
TXN1999,Debra Perez,30,Female,138.19,James Inc,Online Shopping,Chennai,2026-02-10 07:54:16,1,1,4,1
